#Protein	Description	MiBIG Cluster	MiBIG Product	Percent ID	Percent Coverage	BLAST Score	 Evalue
AAZ03554.1	McnE	BGC0000332_c1	Cyanopeptolin_biosynthetic_gene_cluster	27	48.8958990536	98	3.3e-20
ABR67758.1	CmnO	BGC0000316_c1	Capreomycin_biosynthetic_gene_cluster	29	60.8832807571	97	4.3e-20
CCJ67638.1	TaaC	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	24	56.4668769716	97	4.3e-20
AAF62881.1	EpoB	BGC0000991_c1	Epothilone_biosynthetic_gene_cluster	28	49.2113564669	97	4.3e-20
ABI26078.1	OciB	BGC0000331_c1	Cyanopeptin_biosynthetic_gene_cluster	27	48.2649842271	97	5.6e-20
AAS98786.1	JamO	BGC0001001_c1	Jamaicamide_biosynthetic_gene_cluster	27	47.476340694	97	5.6e-20
AAU39360.1	lichenysin_synthase_LchAB	BGC0000381_c1	Lichenysin_biosynthetic_gene_cluster	28	47.476340694	97	7.3e-20
ERG36782.1	Ornithine_racemase	BGC0000299_c1	Alterochromides_biosynthetic_gene_cluster	32	32.1766561514	96	9.5e-20
WP_010369425.1	ornithine_racemase	BGC0000314_c1	Bromoalterochromides_biosynthetic_gene_cluster	32	32.1766561514	96	9.5e-20
CAJ21198.2	non-ribosomal_peptide_synthetase	BGC0000297_c1	Aeruginoside_biosynthetic_gene_cluster	26	51.1041009464	96	9.5e-20
CAE02630.1	surfactin_synthetase_A	BGC0000433_c1	Surfactin_biosynthetic_gene_cluster	28	48.2649842271	96	9.5e-20
EFY94500.1	non-ribosomal_peptide_synthetase	BGC0000337_c1	Destruxins_biosynthetic_gene_cluster	35	34.2271293375	96	1.2e-19
BAH43764.1	tyrocidine_synthetase_I	BGC0000452_c1	Tyrocidine_biosynthetic_gene_cluster	27	47.9495268139	96	1.6e-19
BAO73252.1	non-ribosomal_peptide_synthetase	BGC0000456_c1	Verlamelin_biosynthetic_gene_cluster	32	31.7034700315	96	1.6e-19
ABS50184.1	non-ribosomal_peptide_synthetase	BGC0000410_c1	Pseudomonine_biosynthetic_gene_cluster	26	51.1041009464	95	2.1e-19
AFK57215.1	DidD	BGC0000985_c1	Didemnin_biosynthetic_gene_cluster	37	27.1293375394	95	2.8e-19
CDG76959.1	non-ribosomal_peptide_synthetase,_terminal_component	BGC0000446_c1	Tilivalline_biosynthetic_gene_cluster	29	47.6340694006	95	2.8e-19
ACB46193.1	nonribosomal_peptide_synthetase	BGC0000989_c1	Epothilone_biosynthetic_gene_cluster	27	47.7917981073	95	2.8e-19
AGE25479.1	putative_non-ribosomal_peptide_synthetase	BGC0001208_c2	Poaeamide_biosynthetic_gene_cluster	27	50.7886435331	95	2.8e-19
XP_001220460.1	hypothetical_protein	BGC0001182_c1	Chaetoglobosins_biosynthetic_gene_cluster	36	30.7570977918	95	2.8e-19
ABM21571.1	CrpC	BGC0000975_c1	Cryptophycin_biosynthetic_gene_cluster	27	48.738170347	94	3.6e-19
AHB38511.1	EpnJ	BGC0000345_c1	Eponemycin_biosynthetic_gene_cluster	26	52.8391167192	94	4.7e-19
AOA33121.1	nonribosomal_peptide_synthetase	BGC0001346_c1	Bananamides_biosynthetic_gene_cluster	27	51.5772870662	94	4.7e-19
CAD91220.1	putative_non-ribosomal_peptide_synthetase,_modules_1-2	BGC0000289_c1	A40926_biosynthetic_gene_cluster	28	60.2523659306	94	4.7e-19
AIW82277.1	PuwA	BGC0001125_c1	Puwainaphycins_biosynthetic_gene_cluster	25	47.6340694006	94	6.2e-19
AAL33757.1	putative_non-ribosomal_peptide_synthetase	BGC0000421_c1	Safracin_biosynthetic_gene_cluster	34	33.9116719243	93	8e-19
AAY93355.1	non-ribosomal_peptide_synthetase_PvdJ	BGC0000413_c1	Pyoverdine_biosynthetic_gene_cluster	28	54.4164037855	93	8e-19
CAP93139.1		BGC0000357_c1	Fungisporin_biosynthetic_gene_cluster	25	62.3028391167	93	1.1e-18
ADY76667.1	non-ribosomal_peptide_synthetase	BGC0000950_c1	Napsamycin_biosynthetic_gene_cluster	30	48.1072555205	93	1.1e-18
ABY83142.1	Azi3	BGC0000960_c1	Azinomycin_B_biosynthetic_gene_cluster	40	29.0220820189	93	1.1e-18
AAF19815.1	MtaG	BGC0001024_c1	Myxothiazol_biosynthetic_gene_cluster	31	33.596214511	93	1.1e-18
EAW09117.1	hybrid_NRPS/PKS_enzyme,_putative	BGC0000983_c1	Cytochalasin_biosynthetic_gene_cluster	26	53.785488959	92	1.4e-18
AAL06681.1	A-domain_type_II_peptide_synthetase	BGC0000965_c1	C-1027_biosynthetic_gene_cluster	27	55.047318612	92	1.4e-18
NP_231840.1	nonribosomal_peptide_synthetase_VibF	BGC0000945_c2	Vibriobactin_biosynthetic_gene_cluster	25	51.7350157729	92	2.3e-18
AHD05617.1	putative_non-ribosomal_peptide_ligase_domain_protein	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	34	30.2839116719	92	2.3e-18
BAC67534.2	arthrofactin_synthetase_A	BGC0000305_c1	Arthrofactin_biosynthetic_gene_cluster	32	33.9116719243	91	3.1e-18
ALU98443.1	hypothetical_protein	BGC0001397_c1	Lidamycin_biosynthetic_gene_cluster	26	55.2050473186	91	3.1e-18
ABV79987.1	ApnC	BGC0000301_c1	Anabaenopeptin_biosynthetic_gene_cluster	25	48.2649842271	91	4e-18
AGI61652.1	long_chain_fatty_acid_CoA_ligase	BGC0000095_c2	Micromonolactam_biosynthetic_gene_cluster	27	47.7917981073	91	4e-18
AEC14346.1	nonribosomal_peptide_synthetase	BGC0000377_c1	Koranimine_biosynthetic_gene_cluster	22	53.785488959	91	5.2e-18
ADC79642.1	TamD	BGC0001052_c1	Tirandamycin_biosynthetic_gene_cluster	35	29.6529968454	90	6.8e-18
ABP55217.1	AMP-dependent_synthetase_and_ligase	BGC0000142_c1	Salinilactam_biosynthetic_gene_cluster	28	48.5804416404	90	6.8e-18
ALA09365.1	AMP-dependent_synthetase_and_ligase	BGC0001303_c1	Lobosamide_biosynthetic_gene_cluster	27	50.9463722397	90	6.8e-18
AEC14349.1	nonribosomal_peptide_synthetase	BGC0000377_c1	Koranimine_biosynthetic_gene_cluster	30	30.1261829653	90	6.8e-18
ACN39015.1	putative_nonribosomal_peptide_synthetase_TomB	BGC0000448_c1	Tomaymycin_biosynthetic_gene_cluster	26	83.9116719243	90	8.9e-18
ADC79613.1	BafX	BGC0000028_c1	Bafilomycin_biosynthetic_gene_cluster	27	53.6277602524	89	2e-17
AFJ23826.1	WLIP_synthetase_C	BGC0000462_c2	WLIP_biosynthetic_gene_cluster	28	51.5772870662	89	2e-17
ctg1_orf00001		BGC0000901_c1	Ferrichrome_biosynthetic_gene_cluster	33	36.7507886435	88	2.6e-17
AAG02349.1	peptide_synthetase_NRPS11-10	BGC0000963_c1	Bleomycin_biosynthetic_gene_cluster	28	52.3659305994	87	4.4e-17
BAO66533.1	nonribosomal_peptide_synthase	BGC0000042_c1	Cremimycin_biosynthetic_gene_cluster	27	61.1987381703	87	4.4e-17
AAT09805.1	NocB	BGC0000395_c1	Nocardicin_A_biosynthetic_gene_cluster	37	30.4416403785	87	5.8e-17
AAY93356.2	non-ribosomal_peptide_synthetase_PvdI	BGC0000413_c1	Pyoverdine_biosynthetic_gene_cluster	29	48.8958990536	87	7.5e-17
BAL15718.1	NRPS	BGC0000432_c1	Streptothricin_biosynthetic_gene_cluster	29	54.4164037855	86	9.8e-17
AHD05621.1	non-ribosomal_peptide_ligase_domain_protein	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	34	27.1293375394	86	1.3e-16
AHD05616.1	putative_non-ribosomal_peptide_ligase_domain_protein	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	34	27.1293375394	86	1.3e-16
AHD05678.1	nonribosomal_peptide_ligase_subunit	BGC0000402_c1	Paenilarvins_biosynthetic_gene_cluster	26	48.1072555205	86	1.7e-16
ABR67750.1	CmnG	BGC0000316_c1	Capreomycin_biosynthetic_gene_cluster	34	27.1293375394	84	4.9e-16
AFP87519.1	proline_adenyltransferase	BGC0001159_c1	Marinopyrrole_biosynthetic_gene_cluster	26	60.2523659306	84	4.9e-16
ABV79985.1	ApnA	BGC0000301_c1	Anabaenopeptin_biosynthetic_gene_cluster	25	48.4227129338	84	6.4e-16
XP_001227984.1	hypothetical_protein	BGC0001240_c1	Serinocyclin_A_/_serinocyclin_B_biosynthetic_gene_cluster	30	42.429022082	83	8.3e-16
AAY42397.1	HctE	BGC0001000_c1	Hectochlorin_biosynthetic_gene_cluster	26	48.1072555205	83	8.3e-16
CAD89778.1	MelG_protein	BGC0001009_c1	Melithiazol_biosynthetic_gene_cluster	29	34.0694006309	82	1.4e-15
CAA79245.2	enniatin_synthetase	BGC0000342_c1	Enniatin_biosynthetic_gene_cluster	31	29.6529968454	82	1.4e-15
EDY47118.1	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-_valine_synthase	BGC0000319_c1	Cephamycin_C_biosynthetic_gene_cluster	25	47.476340694	82	1.4e-15
CRG85572.1	nonribosomal_peptide_synthase,_putative	BGC0001402_c1	Cyclochlorotine_biosynthetic_gene_cluster	35	29.1798107256	82	1.4e-15
AGQ43600.1	HC-toxin_synthetase	BGC0001166_c1	HC-toxin_biosynthetic_gene_cluster	26	47.9495268139	82	1.9e-15
CAJ76286.1	putative_non-ribosomal_peptide_synthetase	BGC0000972_c1	Colibactin_biosynthetic_gene_cluster	25	48.738170347	82	1.9e-15
ABW71852.1	nonribosomal_peptide_synthetase	BGC0000303_c1	Anthramycin_biosynthetic_gene_cluster	25	51.4195583596	82	2.4e-15
AAC83656.1	dihydroaeruginoic_acid_synthetase	BGC0000412_c1	Pyochelin_biosynthetic_gene_cluster	36	27.7602523659	81	3.2e-15
sln7	nonribosomal_peptide_synthetase	BGC0001230_c1	Salinamides_biosynthetic_gene_cluster	29	52.3659305994	81	3.2e-15
CBJ90358.1	putative_Peptide_synthetase	BGC0000465_c1	Xenortide_biosynthetic_gene_cluster	24	47.6340694006	81	4.1e-15
BAR73008.1	putative_ATP-dependent_b-aminoacyl-ACP_synthetase	BGC0001194_c1	Hitachimycin_biosynthetic_gene_cluster	25	50.3154574132	81	4.1e-15
ctg1_orf000000		BGC0000901_c1	Ferrichrome_biosynthetic_gene_cluster	29	45.4258675079	81	4.1e-15
ACZ66258.1	APS1	BGC0000304_c1	Apicidin_biosynthetic_gene_cluster	31	31.3880126183	81	5.4e-15
AAA33023.2	HC-toxin_synthetase	BGC0000370_c1	HC-toxin_biosynthetic_gene_cluster	35	29.4952681388	81	5.4e-15
AAN32981.1	BarG	BGC0000962_c1	Barbamide_biosynthetic_gene_cluster	25	48.4227129338	81	5.4e-15
AAW49319.1	thaxtomin_synthetase_B	BGC0000444_c1	Thaxtomin_biosynthetic_gene_cluster	34	32.4921135647	80	9.2e-15
AHB38515.1	EpnG	BGC0000345_c1	Eponemycin_biosynthetic_gene_cluster	25	50.1577287066	80	9.2e-15
AAG02364.1	peptide_synthetase_NRPS2-1	BGC0000963_c1	Bleomycin_biosynthetic_gene_cluster	37	30.9148264984	78	3.5e-14
AAF01762.1	AM-toxin_synthetase	BGC0001261_c1	AM-toxin_biosynthetic_gene_cluster	31	35.0157728707	77	4.6e-14
ctg1_orf003		BGC0000334_c1	Cyclosporin_biosynthetic_gene_cluster	30	34.5425867508	77	4.6e-14
ABX71111.1	Lct28	BGC0000238_c1	Lactonamycin_biosynthetic_gene_cluster	33	29.8107255521	77	6e-14
CCA29203.1	non-ribosomal_peptide_synthetase/polyketide_synthase	BGC0000955_c1	Althiomycin_biosynthetic_gene_cluster	27	48.1072555205	77	7.8e-14
AAW03330.1	CtaG	BGC0000982_c1	Cystothiazole_A_biosynthetic_gene_cluster	29	33.7539432177	76	1e-13
EAW16180.1	nonribosomal_peptide_synthase,_putative	BGC0000293_c1	Acetylaszonalenin_biosynthetic_gene_cluster	28	33.4384858044	76	1e-13
ABA70582.1	alpha-aminoadypil-cysteinyl-valine_synthetase	BGC0000404_c1	Penicillin_biosynthetic_gene_cluster	25	55.8359621451	75	2.3e-13
ABR12615.1	ACV_synthetase	BGC0000405_c1	Penicillin_biosynthetic_gene_cluster	25	55.8359621451	75	2.3e-13
EFY94493.1	nonribosomal_peptide_synthase_GliP-like,_putative	BGC0000337_c1	Destruxins_biosynthetic_gene_cluster	32	29.9684542587	74	3.9e-13
AMK48225.1	nonribosomal_peptide_synthetase	BGC0001351_c1	Cahuitamycins_biosynthetic_gene_cluster	30	26.6561514196	74	5.1e-13
AAO07755.1	Non-ribosomal_peptide_synthetase_module,_siderophore_biosynthesis_vulnibactin-specific	BGC0000460_c1	Vulnibactin_biosynthetic_gene_cluster	24	52.523659306	74	5.1e-13
WP_003976362.1	acyl-CoA_synthetase	BGC0000596_c1	SLI-2138_biosynthetic_gene_cluster	28	50.1577287066	72	2.5e-12
NP_626687.1	acyl-CoA_synthetase	BGC0000595_c1	SCO-2138_biosynthetic_gene_cluster	28	50.1577287066	72	2.5e-12
KFH48607.1	N-like_protein	BGC0000317_c1	Cephalosporin_biosynthetic_gene_cluster	23	43.690851735	71	5.6e-12
BAD08370.1	non-ribosomal_peptide_synthetase	BGC0000167_c1	Vicenistatin_biosynthetic_gene_cluster	25	51.261829653	69	1.2e-11
ABP57749.1	DepE	BGC0000993_c1	FK228_biosynthetic_gene_cluster	33	27.7602523659	69	2.1e-11
ABY66004.1	type_II_beta-Tyr_adenylation_domain_protein	BGC0001008_c1	Maduropeptin_biosynthetic_gene_cluster	33	36.4353312303	67	8.1e-11
EJK79843.1	amino_acid_adenylation_enzyme/thioester_reductase_family_protein	BGC0000436_c1	Syringolin_A_biosynthetic_gene_cluster	27	29.0220820189	64	6.8e-10
AAC01710.1	RifA	BGC0000136_c1	Rifamycin_biosynthetic_gene_cluster	26	49.0536277603	63	1.2e-09
CAJ46691.1	non_ribosomal_peptide_synthase	BGC0000969_c1	Chondramide_biosynthetic_gene_cluster	30	27.1293375394	61	5.8e-09
CBJ89771.1	Non-ribosomal_peptide_synthase_involved_in_Xenocoumacin_synthesis	BGC0001054_c1	Xenocoumacin_biosynthetic_gene_cluster	24	44.1640378549	61	5.8e-09
WP_009188438.1	acyl-CoA_synthetase	BGC0000597_c1	SWA-2138_biosynthetic_gene_cluster	32	26.8138801262	59	1.7e-08
CAI94705.1	putative_acid_AMP_ligase	BGC0000141_c1	Rubradirin_biosynthetic_gene_cluster	29	27.1293375394	56	1.4e-07
AFV52191.1	NRPS_adenylation_domain	BGC0000081_c1	Kedarcidin_biosynthetic_gene_cluster	29	30.5993690852	54	5.4e-07
